SentenceID,token1,token2,Sentence,Predicted,Gold Truth
33,19,31,The poll conducted by the private Endemerc-Louis Harris Firm on 24-31 May among 600 people in the valley of <B-Loc>Mexico</B-Loc> shows that PAN ( National Action Party ) candidate Fernandez de <I-Peop>Cevallos</I-Peop> increased his popularity rating to 42 percent after the presidential debate . ,None,Live_In
33,19,38,The poll conducted by the private Endemerc-Louis Harris Firm on 24-31 May among 600 people in the valley of <B-Loc>Mexico</B-Loc> shows that PAN ( National Action Party ) candidate Fernandez de Cevallos increased his popularity rating to 42 <I-Other>percent</I-Other> after the presidential debate . ,None,None
33,22,26,The poll conducted by the private Endemerc-Louis Harris Firm on 24-31 May among 600 people in the valley of Mexico shows that <B-Org>PAN</B-Org> ( National Action <I-Org>Party</I-Org> ) candidate Fernandez de Cevallos increased his popularity rating to 42 percent after the presidential debate . ,None,None
33,22,31,The poll conducted by the private Endemerc-Louis Harris Firm on 24-31 May among 600 people in the valley of Mexico shows that <B-Org>PAN</B-Org> ( National Action Party ) candidate Fernandez de <I-Peop>Cevallos</I-Peop> increased his popularity rating to 42 percent after the presidential debate . ,None,None
33,22,38,The poll conducted by the private Endemerc-Louis Harris Firm on 24-31 May among 600 people in the valley of Mexico shows that <B-Org>PAN</B-Org> ( National Action Party ) candidate Fernandez de Cevallos increased his popularity rating to 42 <I-Other>percent</I-Other> after the presidential debate . ,None,None
33,26,31,The poll conducted by the private Endemerc-Louis Harris Firm on 24-31 May among 600 people in the valley of Mexico shows that PAN ( National Action <I-Org>Party</I-Org> ) candidate Fernandez de <I-Peop>Cevallos</I-Peop> increased his popularity rating to 42 percent after the presidential debate . ,None,None
33,26,38,The poll conducted by the private Endemerc-Louis Harris Firm on 24-31 May among 600 people in the valley of Mexico shows that PAN ( National Action <I-Org>Party</I-Org> ) candidate Fernandez de Cevallos increased his popularity rating to 42 <I-Other>percent</I-Other> after the presidential debate . ,None,None
33,31,38,The poll conducted by the private Endemerc-Louis Harris Firm on 24-31 May among 600 people in the valley of Mexico shows that PAN ( National Action Party ) candidate Fernandez de <I-Peop>Cevallos</I-Peop> increased his popularity rating to 42 <I-Other>percent</I-Other> after the presidential debate . ,None,None
34,1,7,"The <B-Org>PRI</B-Org> candidate placed second with 37 <I-Other>percent</I-Other> followed by Cardenas , candidate of the PRD ( Party of the Democratic Revolution ) , with 9 percent . ",None,None
34,1,14,"The <B-Org>PRI</B-Org> candidate placed second with 37 percent followed by Cardenas , candidate of <I-Org>the</I-Org> PRD ( Party of the Democratic Revolution ) , with 9 percent . ",None,None
34,1,15,"The <B-Org>PRI</B-Org> candidate placed second with 37 percent followed by Cardenas , candidate of the <B-Org>PRD</B-Org> ( Party of the Democratic Revolution ) , with 9 percent . ",None,None
34,1,21,"The <B-Org>PRI</B-Org> candidate placed second with 37 percent followed by Cardenas , candidate of the PRD ( Party of the Democratic <I-Org>Revolution</I-Org> ) , with 9 percent . ",None,None
34,1,26,"The <B-Org>PRI</B-Org> candidate placed second with 37 percent followed by Cardenas , candidate of the PRD ( Party of the Democratic Revolution ) , with 9 <I-Other>percent</I-Other> . ",None,None
34,7,14,"The PRI candidate placed second with 37 <I-Other>percent</I-Other> followed by Cardenas , candidate of <I-Org>the</I-Org> PRD ( Party of the Democratic Revolution ) , with 9 percent . ",None,None
34,7,15,"The PRI candidate placed second with 37 <I-Other>percent</I-Other> followed by Cardenas , candidate of the <B-Org>PRD</B-Org> ( Party of the Democratic Revolution ) , with 9 percent . ",None,None
34,7,21,"The PRI candidate placed second with 37 <I-Other>percent</I-Other> followed by Cardenas , candidate of the PRD ( Party of the Democratic <I-Org>Revolution</I-Org> ) , with 9 percent . ",None,None
34,7,26,"The PRI candidate placed second with 37 <I-Other>percent</I-Other> followed by Cardenas , candidate of the PRD ( Party of the Democratic Revolution ) , with 9 <I-Other>percent</I-Other> . ",None,None
34,14,15,"The PRI candidate placed second with 37 percent followed by Cardenas , candidate of <I-Org>the</I-Org> <B-Org>PRD</B-Org> ( Party of the Democratic Revolution ) , with 9 percent . ",OrgBased_In,None
34,14,21,"The PRI candidate placed second with 37 percent followed by Cardenas , candidate of <I-Org>the</I-Org> PRD ( Party of the Democratic <I-Org>Revolution</I-Org> ) , with 9 percent . ",OrgBased_In,None
34,14,26,"The PRI candidate placed second with 37 percent followed by Cardenas , candidate of <I-Org>the</I-Org> PRD ( Party of the Democratic Revolution ) , with 9 <I-Other>percent</I-Other> . ",None,None
34,15,21,"The PRI candidate placed second with 37 percent followed by Cardenas , candidate of the <B-Org>PRD</B-Org> ( Party of the Democratic <I-Org>Revolution</I-Org> ) , with 9 percent . ",None,None
34,15,26,"The PRI candidate placed second with 37 percent followed by Cardenas , candidate of the <B-Org>PRD</B-Org> ( Party of the Democratic Revolution ) , with 9 <I-Other>percent</I-Other> . ",None,None
34,21,26,"The PRI candidate placed second with 37 percent followed by Cardenas , candidate of the PRD ( Party of the Democratic <I-Org>Revolution</I-Org> ) , with 9 <I-Other>percent</I-Other> . ",None,None
35,0,7,"<B-Peop>Winter</B-Peop> , 53 , a former Yale <I-Org>University</I-Org> law professor who took the bench in 1982 , and Starr , a fellow appointee of President Reagan , are both known as judicial conservatives . ",Work_For,Work_For
35,0,15,"<B-Peop>Winter</B-Peop> , 53 , a former Yale University law professor who took the bench in <B-Other>1982</B-Other> , and Starr , a fellow appointee of President Reagan , are both known as judicial conservatives . ",None,None
35,0,18,"<B-Peop>Winter</B-Peop> , 53 , a former Yale University law professor who took the bench in 1982 , and <B-Peop>Starr</B-Peop> , a fellow appointee of President Reagan , are both known as judicial conservatives . ",Kill,None
35,0,25,"<B-Peop>Winter</B-Peop> , 53 , a former Yale University law professor who took the bench in 1982 , and Starr , a fellow appointee of President <B-Peop>Reagan</B-Peop> , are both known as judicial conservatives . ",None,None
35,7,15,"Winter , 53 , a former Yale <I-Org>University</I-Org> law professor who took the bench in <B-Other>1982</B-Other> , and Starr , a fellow appointee of President Reagan , are both known as judicial conservatives . ",None,None
35,7,18,"Winter , 53 , a former Yale <I-Org>University</I-Org> law professor who took the bench in 1982 , and <B-Peop>Starr</B-Peop> , a fellow appointee of President Reagan , are both known as judicial conservatives . ",None,None
35,7,25,"Winter , 53 , a former Yale <I-Org>University</I-Org> law professor who took the bench in 1982 , and Starr , a fellow appointee of President <B-Peop>Reagan</B-Peop> , are both known as judicial conservatives . ",None,None
35,15,18,"Winter , 53 , a former Yale University law professor who took the bench in <B-Other>1982</B-Other> , and <B-Peop>Starr</B-Peop> , a fellow appointee of President Reagan , are both known as judicial conservatives . ",None,None
35,15,25,"Winter , 53 , a former Yale University law professor who took the bench in <B-Other>1982</B-Other> , and Starr , a fellow appointee of President <B-Peop>Reagan</B-Peop> , are both known as judicial conservatives . ",None,None
35,18,25,"Winter , 53 , a former Yale University law professor who took the bench in 1982 , and <B-Peop>Starr</B-Peop> , a fellow appointee of President <B-Peop>Reagan</B-Peop> , are both known as judicial conservatives . ",None,None
36,0,10,"<B-Peop>Starr</B-Peop> , who served as counselor to Attorney William French <I-Peop>Smith</I-Peop> from 1981 prior to taking the bench in 1983 , had been mentioned as a possible Supreme Court nominee after his former colleague on the District of Columbia circuit , Robert Bork , failed to win Senate confirmation in ",None,None
36,0,28,"<B-Peop>Starr</B-Peop> , who served as counselor to Attorney William French Smith from 1981 prior to taking the bench in 1983 , had been mentioned as a possible Supreme <I-Org>Court</I-Org> nominee after his former colleague on the District of Columbia circuit , Robert Bork , failed to win Senate confirmation in ",None,None
36,0,38,"<B-Peop>Starr</B-Peop> , who served as counselor to Attorney William French Smith from 1981 prior to taking the bench in 1983 , had been mentioned as a possible Supreme Court nominee after his former colleague on the District of <I-Loc>Columbia</I-Loc> circuit , Robert Bork , failed to win Senate confirmation in ",None,None
36,0,42,"<B-Peop>Starr</B-Peop> , who served as counselor to Attorney William French Smith from 1981 prior to taking the bench in 1983 , had been mentioned as a possible Supreme Court nominee after his former colleague on the District of Columbia circuit , Robert <I-Peop>Bork</I-Peop> , failed to win Senate confirmation in ",None,None
36,0,47,"<B-Peop>Starr</B-Peop> , who served as counselor to Attorney William French Smith from 1981 prior to taking the bench in 1983 , had been mentioned as a possible Supreme Court nominee after his former colleague on the District of Columbia circuit , Robert Bork , failed to win <B-Org>Senate</B-Org> confirmation in ",None,None
36,10,28,"Starr , who served as counselor to Attorney William French <I-Peop>Smith</I-Peop> from 1981 prior to taking the bench in 1983 , had been mentioned as a possible Supreme <I-Org>Court</I-Org> nominee after his former colleague on the District of Columbia circuit , Robert Bork , failed to win Senate confirmation in ",None,None
36,10,38,"Starr , who served as counselor to Attorney William French <I-Peop>Smith</I-Peop> from 1981 prior to taking the bench in 1983 , had been mentioned as a possible Supreme Court nominee after his former colleague on the District of <I-Loc>Columbia</I-Loc> circuit , Robert Bork , failed to win Senate confirmation in ",None,None
36,10,42,"Starr , who served as counselor to Attorney William French <I-Peop>Smith</I-Peop> from 1981 prior to taking the bench in 1983 , had been mentioned as a possible Supreme Court nominee after his former colleague on the District of Columbia circuit , Robert <I-Peop>Bork</I-Peop> , failed to win Senate confirmation in ",None,None
36,10,47,"Starr , who served as counselor to Attorney William French <I-Peop>Smith</I-Peop> from 1981 prior to taking the bench in 1983 , had been mentioned as a possible Supreme Court nominee after his former colleague on the District of Columbia circuit , Robert Bork , failed to win <B-Org>Senate</B-Org> confirmation in ",None,None
36,28,38,"Starr , who served as counselor to Attorney William French Smith from 1981 prior to taking the bench in 1983 , had been mentioned as a possible Supreme <I-Org>Court</I-Org> nominee after his former colleague on the District of <I-Loc>Columbia</I-Loc> circuit , Robert Bork , failed to win Senate confirmation in ",None,OrgBased_In
36,28,42,"Starr , who served as counselor to Attorney William French Smith from 1981 prior to taking the bench in 1983 , had been mentioned as a possible Supreme <I-Org>Court</I-Org> nominee after his former colleague on the District of Columbia circuit , Robert <I-Peop>Bork</I-Peop> , failed to win Senate confirmation in ",None,None
36,28,47,"Starr , who served as counselor to Attorney William French Smith from 1981 prior to taking the bench in 1983 , had been mentioned as a possible Supreme <I-Org>Court</I-Org> nominee after his former colleague on the District of Columbia circuit , Robert Bork , failed to win <B-Org>Senate</B-Org> confirmation in ",None,None
36,38,42,"Starr , who served as counselor to Attorney William French Smith from 1981 prior to taking the bench in 1983 , had been mentioned as a possible Supreme Court nominee after his former colleague on the District of <I-Loc>Columbia</I-Loc> circuit , Robert <I-Peop>Bork</I-Peop> , failed to win Senate confirmation in ",None,None
36,38,47,"Starr , who served as counselor to Attorney William French Smith from 1981 prior to taking the bench in 1983 , had been mentioned as a possible Supreme Court nominee after his former colleague on the District of <I-Loc>Columbia</I-Loc> circuit , Robert Bork , failed to win <B-Org>Senate</B-Org> confirmation in ",None,OrgBased_In
36,42,47,"Starr , who served as counselor to Attorney William French Smith from 1981 prior to taking the bench in 1983 , had been mentioned as a possible Supreme Court nominee after his former colleague on the District of Columbia circuit , Robert <I-Peop>Bork</I-Peop> , failed to win <B-Org>Senate</B-Org> confirmation in ",None,None
37,0,8,<B-Loc>Israel</B-Loc> television rejected a skit by comedian Tuvia <I-Peop>Tzafir</I-Peop> that attacked public apathy by depicting an Israeli family watching TV while a fire raged outside . ,Live_In,Live_In
37,0,16,<B-Loc>Israel</B-Loc> television rejected a skit by comedian Tuvia Tzafir that attacked public apathy by depicting an <B-Other>Israeli</B-Other> family watching TV while a fire raged outside . ,None,None
37,8,16,Israel television rejected a skit by comedian Tuvia <I-Peop>Tzafir</I-Peop> that attacked public apathy by depicting an <B-Other>Israeli</B-Other> family watching TV while a fire raged outside . ,Live_In,None
38,3,6,"The Democrats elected <B-Loc>Ohio</B-Loc> 's Richard <I-Peop>Celeste</I-Peop> to be chairman of the Democratic Governors ' Association , beginning in January . ",Live_In,Live_In
38,3,15,"The Democrats elected <B-Loc>Ohio</B-Loc> 's Richard Celeste to be chairman of the Democratic Governors ' <I-Org>Association</I-Org> , beginning in January . ",None,Work_For
38,6,15,"The Democrats elected Ohio 's Richard <I-Peop>Celeste</I-Peop> to be chairman of the Democratic Governors ' <I-Org>Association</I-Org> , beginning in January . ",Work_For,None
39,0,3,"<B-Org>CBS</B-Org> anchorman Dan <I-Peop>Rather</I-Peop> spoke to the final full session of the National Governors ' Association conference , saying , ` ` You who already have the toughest job in American politics have got to take the lead in convincing the president and Congress that the present approach to education ",Work_For,Work_For
39,0,38,"<B-Org>CBS</B-Org> anchorman Dan Rather spoke to the final full session of the National Governors ' Association conference , saying , ` ` You who already have the toughest job in American politics have got to take the lead <I-Other>in</I-Other> convincing the president and Congress that the present approach to education ",None,None
39,0,43,"<B-Org>CBS</B-Org> anchorman Dan Rather spoke to the final full session of the National Governors ' Association conference , saying , ` ` You who already have the toughest job in American politics have got to take the lead in convincing the president and <B-Org>Congress</B-Org> that the present approach to education ",None,None
39,3,38,"CBS anchorman Dan <I-Peop>Rather</I-Peop> spoke to the final full session of the National Governors ' Association conference , saying , ` ` You who already have the toughest job in American politics have got to take the lead <I-Other>in</I-Other> convincing the president and Congress that the present approach to education ",None,None
39,3,43,"CBS anchorman Dan <I-Peop>Rather</I-Peop> spoke to the final full session of the National Governors ' Association conference , saying , ` ` You who already have the toughest job in American politics have got to take the lead in convincing the president and <B-Org>Congress</B-Org> that the present approach to education ",None,None
39,38,43,"CBS anchorman Dan Rather spoke to the final full session of the National Governors ' Association conference , saying , ` ` You who already have the toughest job in American politics have got to take the lead <I-Other>in</I-Other> convincing the president and <B-Org>Congress</B-Org> that the present approach to education ",None,None
40,0,1,<B-Loc>Beijing</B-Loc> <B-Org>XINHUA</B-Org> ,OrgBased_In,OrgBased_In
41,2,5,"But four <I-Other>years</I-Other> later , <B-Peop>Wright</B-Peop> said he would vote against Barry Goldwater because he felt the Arizona senator supported a ` ` slowdown on civil rights ' ' and would take a ` ` harder , more dangerous line on foreign relations. ' ' ",None,None
41,2,12,"But four <I-Other>years</I-Other> later , Wright said he would vote against Barry <I-Peop>Goldwater</I-Peop> because he felt the Arizona senator supported a ` ` slowdown on civil rights ' ' and would take a ` ` harder , more dangerous line on foreign relations. ' ' ",None,None
41,2,17,"But four <I-Other>years</I-Other> later , Wright said he would vote against Barry Goldwater because he felt the <B-Loc>Arizona</B-Loc> senator supported a ` ` slowdown on civil rights ' ' and would take a ` ` harder , more dangerous line on foreign relations. ' ' ",None,None
41,5,12,"But four years later , <B-Peop>Wright</B-Peop> said he would vote against Barry <I-Peop>Goldwater</I-Peop> because he felt the Arizona senator supported a ` ` slowdown on civil rights ' ' and would take a ` ` harder , more dangerous line on foreign relations. ' ' ",None,None
41,5,17,"But four years later , <B-Peop>Wright</B-Peop> said he would vote against Barry Goldwater because he felt the <B-Loc>Arizona</B-Loc> senator supported a ` ` slowdown on civil rights ' ' and would take a ` ` harder , more dangerous line on foreign relations. ' ' ",None,None
41,12,17,"But four years later , Wright said he would vote against Barry <I-Peop>Goldwater</I-Peop> because he felt the <B-Loc>Arizona</B-Loc> senator supported a ` ` slowdown on civil rights ' ' and would take a ` ` harder , more dangerous line on foreign relations. ' ' ",Live_In,Live_In
42,0,5,"<B-Org>CEO</B-Org> Director Cesar Augusto Morones <I-Peop>Servin</I-Peop> stated that his second and most recent poll makes two things clear : the 21 August election will be "" strongly disputed "" and the statistical forecasts are very "" vulnerable . "" ",Work_For,Work_For
42,0,21,"<B-Org>CEO</B-Org> Director Cesar Augusto Morones Servin stated that his second and most recent poll makes two things clear : the 21 <I-Other>August</I-Other> election will be "" strongly disputed "" and the statistical forecasts are very "" vulnerable . "" ",None,None
42,5,21,"CEO Director Cesar Augusto Morones <I-Peop>Servin</I-Peop> stated that his second and most recent poll makes two things clear : the 21 <I-Other>August</I-Other> election will be "" strongly disputed "" and the statistical forecasts are very "" vulnerable . "" ",None,None
43,3,5,"Democratic Gov. Gerald <I-Peop>Baliles</I-Peop> of <B-Loc>Virginia</B-Loc> , who was being replaced as chairman of the governors ' association by Republican Terry Branstad of Iowa , said , ` ` We 're impressed with the accessibility and indications of a cooperative attitude ' ' from Bush . ",Live_In,Live_In
43,3,21,"Democratic Gov. Gerald <I-Peop>Baliles</I-Peop> of Virginia , who was being replaced as chairman of the governors ' association by Republican Terry <I-Peop>Branstad</I-Peop> of Iowa , said , ` ` We 're impressed with the accessibility and indications of a cooperative attitude ' ' from Bush . ",Kill,None
43,3,23,"Democratic Gov. Gerald <I-Peop>Baliles</I-Peop> of Virginia , who was being replaced as chairman of the governors ' association by Republican Terry Branstad of <B-Loc>Iowa</B-Loc> , said , ` ` We 're impressed with the accessibility and indications of a cooperative attitude ' ' from Bush . ",Live_In,None
43,3,44,"Democratic Gov. Gerald <I-Peop>Baliles</I-Peop> of Virginia , who was being replaced as chairman of the governors ' association by Republican Terry Branstad of Iowa , said , ` ` We 're impressed with the accessibility and indications of a cooperative attitude ' ' from <B-Peop>Bush</B-Peop> . ",Kill,None
43,5,21,"Democratic Gov. Gerald Baliles of <B-Loc>Virginia</B-Loc> , who was being replaced as chairman of the governors ' association by Republican Terry <I-Peop>Branstad</I-Peop> of Iowa , said , ` ` We 're impressed with the accessibility and indications of a cooperative attitude ' ' from Bush . ",None,None
43,5,23,"Democratic Gov. Gerald Baliles of <B-Loc>Virginia</B-Loc> , who was being replaced as chairman of the governors ' association by Republican Terry Branstad of <B-Loc>Iowa</B-Loc> , said , ` ` We 're impressed with the accessibility and indications of a cooperative attitude ' ' from Bush . ",None,None
43,5,44,"Democratic Gov. Gerald Baliles of <B-Loc>Virginia</B-Loc> , who was being replaced as chairman of the governors ' association by Republican Terry Branstad of Iowa , said , ` ` We 're impressed with the accessibility and indications of a cooperative attitude ' ' from <B-Peop>Bush</B-Peop> . ",None,None
43,21,23,"Democratic Gov. Gerald Baliles of Virginia , who was being replaced as chairman of the governors ' association by Republican Terry <I-Peop>Branstad</I-Peop> of <B-Loc>Iowa</B-Loc> , said , ` ` We 're impressed with the accessibility and indications of a cooperative attitude ' ' from Bush . ",Live_In,Live_In
43,21,44,"Democratic Gov. Gerald Baliles of Virginia , who was being replaced as chairman of the governors ' association by Republican Terry <I-Peop>Branstad</I-Peop> of Iowa , said , ` ` We 're impressed with the accessibility and indications of a cooperative attitude ' ' from <B-Peop>Bush</B-Peop> . ",Kill,None
43,23,44,"Democratic Gov. Gerald Baliles of Virginia , who was being replaced as chairman of the governors ' association by Republican Terry Branstad of <B-Loc>Iowa</B-Loc> , said , ` ` We 're impressed with the accessibility and indications of a cooperative attitude ' ' from <B-Peop>Bush</B-Peop> . ",None,None
44,14,16,He said he only learned his father was a war-stress patient at St. Nicholas <I-Org>Hospital</I-Org> in <B-Loc>Gosforth</B-Loc> in northeast England after he died two years ago . ,OrgBased_In,OrgBased_In
44,14,19,He said he only learned his father was a war-stress patient at St. Nicholas <I-Org>Hospital</I-Org> in Gosforth in northeast <B-Loc>England</B-Loc> after he died two years ago . ,OrgBased_In,OrgBased_In
44,14,24,He said he only learned his father was a war-stress patient at St. Nicholas <I-Org>Hospital</I-Org> in Gosforth in northeast England after he died two <I-Other>years</I-Other> ago . ,None,None
44,16,19,He said he only learned his father was a war-stress patient at St. Nicholas Hospital in <B-Loc>Gosforth</B-Loc> in northeast <B-Loc>England</B-Loc> after he died two years ago . ,Located_In,Located_In
44,16,24,He said he only learned his father was a war-stress patient at St. Nicholas Hospital in <B-Loc>Gosforth</B-Loc> in northeast England after he died two <I-Other>years</I-Other> ago . ,None,None
44,19,24,He said he only learned his father was a war-stress patient at St. Nicholas Hospital in Gosforth in northeast <B-Loc>England</B-Loc> after he died two <I-Other>years</I-Other> ago . ,None,None
45,1,4,"But <B-Loc>Ohio</B-Loc> Gov. Richard <I-Peop>Celeste</I-Peop> , a Democrat , said Bush 's remarks were too little considering Bush 's campaign claim to be ` ` the education president. ' ' ",Live_In,Live_In
45,1,10,"But <B-Loc>Ohio</B-Loc> Gov. Richard Celeste , a Democrat , said <B-Peop>Bush</B-Peop> 's remarks were too little considering Bush 's campaign claim to be ` ` the education president. ' ' ",None,None
45,1,17,"But <B-Loc>Ohio</B-Loc> Gov. Richard Celeste , a Democrat , said Bush 's remarks were too little considering <B-Peop>Bush</B-Peop> 's campaign claim to be ` ` the education president. ' ' ",None,None
45,4,10,"But Ohio Gov. Richard <I-Peop>Celeste</I-Peop> , a Democrat , said <B-Peop>Bush</B-Peop> 's remarks were too little considering Bush 's campaign claim to be ` ` the education president. ' ' ",Kill,None
45,4,17,"But Ohio Gov. Richard <I-Peop>Celeste</I-Peop> , a Democrat , said Bush 's remarks were too little considering <B-Peop>Bush</B-Peop> 's campaign claim to be ` ` the education president. ' ' ",Kill,None
45,10,17,"But Ohio Gov. Richard Celeste , a Democrat , said <B-Peop>Bush</B-Peop> 's remarks were too little considering <B-Peop>Bush</B-Peop> 's campaign claim to be ` ` the education president. ' ' ",None,None
46,8,10,"The cities where information was collected are : <B-Loc>Mexico</B-Loc> , <B-Loc>Guadalajara</B-Loc> , Monterrey , Tijuana , Ciudad Juarez , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , Puebla , Merida , Chihuahua , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows ",None,None
46,8,12,"The cities where information was collected are : <B-Loc>Mexico</B-Loc> , Guadalajara , <B-Loc>Monterrey</B-Loc> , Tijuana , Ciudad Juarez , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , Puebla , Merida , Chihuahua , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows ",None,None
46,8,14,"The cities where information was collected are : <B-Loc>Mexico</B-Loc> , Guadalajara , Monterrey , <B-Loc>Tijuana</B-Loc> , Ciudad Juarez , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , Puebla , Merida , Chihuahua , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows ",None,None
46,8,17,"The cities where information was collected are : <B-Loc>Mexico</B-Loc> , Guadalajara , Monterrey , Tijuana , Ciudad <I-Loc>Juarez</I-Loc> , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , Puebla , Merida , Chihuahua , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows ",None,None
46,8,19,"The cities where information was collected are : <B-Loc>Mexico</B-Loc> , Guadalajara , Monterrey , Tijuana , Ciudad Juarez , <B-Loc>Villahermosa</B-Loc> , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , Puebla , Merida , Chihuahua , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows ",None,None
46,8,21,"The cities where information was collected are : <B-Loc>Mexico</B-Loc> , Guadalajara , Monterrey , Tijuana , Ciudad Juarez , Villahermosa , <B-Loc>Hermosillo</B-Loc> , Culiacan , Morelia , Veracruz , Acapulco , Torreon , Puebla , Merida , Chihuahua , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows ",None,None
46,8,23,"The cities where information was collected are : <B-Loc>Mexico</B-Loc> , Guadalajara , Monterrey , Tijuana , Ciudad Juarez , Villahermosa , Hermosillo , <B-Loc>Culiacan</B-Loc> , Morelia , Veracruz , Acapulco , Torreon , Puebla , Merida , Chihuahua , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows ",None,None
46,8,25,"The cities where information was collected are : <B-Loc>Mexico</B-Loc> , Guadalajara , Monterrey , Tijuana , Ciudad Juarez , Villahermosa , Hermosillo , Culiacan , <B-Loc>Morelia</B-Loc> , Veracruz , Acapulco , Torreon , Puebla , Merida , Chihuahua , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows ",None,None
46,8,27,"The cities where information was collected are : <B-Loc>Mexico</B-Loc> , Guadalajara , Monterrey , Tijuana , Ciudad Juarez , Villahermosa , Hermosillo , Culiacan , Morelia , <B-Loc>Veracruz</B-Loc> , Acapulco , Torreon , Puebla , Merida , Chihuahua , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows ",None,None
46,8,29,"The cities where information was collected are : <B-Loc>Mexico</B-Loc> , Guadalajara , Monterrey , Tijuana , Ciudad Juarez , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , <B-Loc>Acapulco</B-Loc> , Torreon , Puebla , Merida , Chihuahua , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows ",None,None
46,8,31,"The cities where information was collected are : <B-Loc>Mexico</B-Loc> , Guadalajara , Monterrey , Tijuana , Ciudad Juarez , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , <B-Loc>Torreon</B-Loc> , Puebla , Merida , Chihuahua , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows ",None,None
46,8,33,"The cities where information was collected are : <B-Loc>Mexico</B-Loc> , Guadalajara , Monterrey , Tijuana , Ciudad Juarez , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , <B-Loc>Puebla</B-Loc> , Merida , Chihuahua , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows ",None,None
46,8,35,"The cities where information was collected are : <B-Loc>Mexico</B-Loc> , Guadalajara , Monterrey , Tijuana , Ciudad Juarez , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , Puebla , <B-Loc>Merida</B-Loc> , Chihuahua , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows ",None,None
46,8,37,"The cities where information was collected are : <B-Loc>Mexico</B-Loc> , Guadalajara , Monterrey , Tijuana , Ciudad Juarez , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , Puebla , Merida , <B-Loc>Chihuahua</B-Loc> , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows ",None,None
46,8,39,"The cities where information was collected are : <B-Loc>Mexico</B-Loc> , Guadalajara , Monterrey , Tijuana , Ciudad Juarez , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , Puebla , Merida , Chihuahua , <B-Loc>Oaxaca</B-Loc> , Tampico , Leon and Tapachula. Indemerc : Diego grows ",None,None
46,8,41,"The cities where information was collected are : <B-Loc>Mexico</B-Loc> , Guadalajara , Monterrey , Tijuana , Ciudad Juarez , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , Puebla , Merida , Chihuahua , Oaxaca , <B-Loc>Tampico</B-Loc> , Leon and Tapachula. Indemerc : Diego grows ",None,None
46,8,43,"The cities where information was collected are : <B-Loc>Mexico</B-Loc> , Guadalajara , Monterrey , Tijuana , Ciudad Juarez , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , Puebla , Merida , Chihuahua , Oaxaca , Tampico , <B-Loc>Leon</B-Loc> and Tapachula. Indemerc : Diego grows ",None,None
46,8,45,"The cities where information was collected are : <B-Loc>Mexico</B-Loc> , Guadalajara , Monterrey , Tijuana , Ciudad Juarez , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , Puebla , Merida , Chihuahua , Oaxaca , Tampico , Leon and <B-Loc>Tapachula.</B-Loc> Indemerc : Diego grows ",None,None
46,10,12,"The cities where information was collected are : Mexico , <B-Loc>Guadalajara</B-Loc> , <B-Loc>Monterrey</B-Loc> , Tijuana , Ciudad Juarez , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , Puebla , Merida , Chihuahua , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows ",None,None
46,10,14,"The cities where information was collected are : Mexico , <B-Loc>Guadalajara</B-Loc> , Monterrey , <B-Loc>Tijuana</B-Loc> , Ciudad Juarez , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , Puebla , Merida , Chihuahua , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows ",None,None
